,file_loc,num_boolops,num_lines_with_boolops,file
0,3,0,0,rich/setup.py
1,319,5,5,rich/rich/layout.py
2,56,3,3,rich/rich/_windows.py
3,125,2,2,rich/rich/ansi.py
4,186,5,5,rich/rich/align.py
5,457,8,8,rich/rich/markdown.py
6,389,7,7,rich/rich/syntax.py
7,107,1,1,rich/rich/cells.py
8,60,5,5,rich/rich/_log_render.py
9,31,0,0,rich/rich/_lru_cache.py
10,3,0,0,rich/rich/themes.py
11,93,1,1,rich/rich/spinner.py
12,102,0,0,rich/rich/__main__.py
13,14,0,0,rich/rich/_stack.py
14,21,1,1,rich/rich/terminal_theme.py
15,278,1,1,rich/rich/color.py
16,69,0,0,rich/rich/jupyter.py
17,26,0,0,rich/rich/errors.py
18,118,0,0,rich/rich/control.py
19,6,1,1,rich/rich/protocol.py
20,351,13,13,rich/rich/traceback.py
21,16,0,0,rich/rich/_pick.py
22,92,0,0,rich/rich/theme.py
23,359,5,5,rich/rich/segment.py
24,96,0,0,rich/rich/highlighter.py
25,121,5,5,rich/rich/_ratio.py
26,79,0,0,rich/rich/live_render.py
27,162,4,4,rich/rich/logging.py
28,4,0,0,rich/rich/_palettes.py
29,100,1,1,rich/rich/padding.py
30,27,0,0,rich/rich/pager.py
31,46,1,1,rich/rich/_wrap.py
32,565,38,36,rich/rich/table.py
33,32,0,0,rich/rich/tabulate.py
34,16,0,0,rich/rich/_timer.py
35,60,0,0,rich/rich/emoji.py
36,49,0,0,rich/rich/file_proxy.py
37,8,0,0,rich/rich/region.py
38,522,55,42,rich/rich/style.py
39,31,1,1,rich/rich/screen.py
40,1,0,0,rich/rich/_cell_widths.py
41,157,8,8,rich/rich/tree.py
42,5,0,0,rich/rich/diagnose.py
43,1448,39,35,rich/rich/console.py
44,185,2,2,rich/rich/box.py
45,725,14,14,rich/rich/progress.py
46,39,0,0,rich/rich/_loop.py
47,30,0,0,rich/rich/constrain.py
48,32,0,0,rich/rich/styled.py
49,91,0,0,rich/rich/status.py
50,28,1,1,rich/rich/abc.py
51,123,0,0,rich/rich/measure.py
52,74,0,0,rich/rich/palette.py
53,57,0,0,rich/rich/bar.py
54,77,4,4,rich/rich/__init__.py
55,83,2,2,rich/rich/rule.py
56,124,0,0,rich/rich/containers.py
57,25,1,1,rich/rich/repr.py
58,154,5,5,rich/rich/progress_bar.py
59,253,10,10,rich/rich/live.py
60,121,2,2,rich/rich/panel.py
61,48,0,0,rich/rich/scope.py
62,146,0,0,rich/rich/markup.py
63,882,20,18,rich/rich/text.py
64,1,0,0,rich/rich/_emoji_codes.py
65,21,0,0,rich/rich/_spinners.py
66,156,7,6,rich/rich/_inspect.py
67,139,1,1,rich/rich/columns.py
68,55,0,0,rich/rich/filesize.py
69,477,22,22,rich/rich/pretty.py
70,278,6,6,rich/rich/prompt.py
71,16,0,0,rich/rich/_emoji_replace.py
72,3,0,0,rich/rich/default_styles.py
73,36,0,0,rich/rich/color_triplet.py
74,18,0,0,rich/tests/test_tabulate.py
75,204,1,1,rich/tests/test_pretty.py
76,17,0,0,rich/tests/render.py
77,176,0,0,rich/tests/test_traceback.py
78,62,0,0,rich/tests/test_bar.py
79,24,0,0,rich/tests/test_ratio.py
80,131,0,0,rich/tests/test_style.py
81,32,0,0,rich/tests/test_columns_align.py
82,74,0,0,rich/tests/test_segment.py
83,102,0,0,rich/tests/test_color.py
84,28,0,0,rich/tests/test_measure.py
85,59,0,0,rich/tests/test_rule.py
86,31,0,0,rich/tests/test_markdown_no_hyperlinks.py
87,39,0,0,rich/tests/test_panel.py
88,122,0,0,rich/tests/test_syntax.py
89,63,0,0,rich/tests/test_prompt.py
90,39,0,0,rich/tests/test_padding.py
91,30,0,0,rich/tests/test_card.py
92,47,0,0,rich/tests/test_logging.py
93,120,0,0,rich/tests/test_live.py
94,13,0,0,rich/tests/test_color_triplet.py
95,10,0,0,rich/tests/test_cells.py
96,9,0,0,rich/tests/test_stack.py
97,31,0,0,rich/tests/test_protocol.py
98,92,0,0,rich/tests/test_tree.py
99,29,0,0,rich/tests/test_repr.py
100,37,0,0,rich/tests/test_rich_print.py
101,7,0,0,rich/tests/test_palette.py
102,13,0,0,rich/tests/test_styled.py
103,103,2,2,rich/tests/test_inspect.py
104,13,0,0,rich/tests/test_filesize.py
105,328,0,0,rich/tests/test_progress.py
106,34,0,0,rich/tests/test_tools.py
107,20,0,0,rich/tests/test_highlighter.py
108,18,0,0,rich/tests/test_emoji.py
109,17,0,0,rich/tests/test_lrucache.py
110,6,0,0,rich/tests/test_jupyter.py
111,43,0,0,rich/tests/test_columns.py
112,77,0,0,rich/tests/test_layout.py
113,61,0,0,rich/tests/test_spinner.py
114,0,0,0,rich/tests/__init__.py
115,39,0,0,rich/tests/test_markdown.py
116,42,0,0,rich/tests/test_containers.py
117,36,0,0,rich/tests/test_log.py
118,1,0,0,rich/tests/_exception_render.py
119,10,0,0,rich/tests/test_constrain.py
120,22,0,0,rich/tests/test_file_proxy.py
121,24,0,0,rich/tests/test_status.py
122,19,0,0,rich/tests/test_ansi.py
123,32,0,0,rich/tests/test_live_render.py
124,1,0,0,rich/tests/_card_render.py
125,102,0,0,rich/tests/test_markup.py
126,40,0,0,rich/tests/test_block_bar.py
127,45,0,0,rich/tests/test_theme.py
128,496,4,4,rich/tests/test_console.py
129,10,0,0,rich/tests/test_pick.py
130,102,0,0,rich/tests/test_table.py
131,11,0,0,rich/tests/test_screen.py
132,26,0,0,rich/tests/test_control.py
133,493,0,0,rich/tests/test_text.py
134,122,0,0,rich/tests/test_align.py
