,file_loc,num_boolops,num_lines_with_boolops,file
0,269,5,5,pandas/setup.py
1,1011,10,10,pandas/versioneer.py
2,15,0,0,pandas/asv_bench/benchmarks/finalize.py
3,353,0,0,pandas/asv_bench/benchmarks/arithmetic.py
4,171,1,1,pandas/asv_bench/benchmarks/series_methods.py
5,41,0,0,pandas/asv_bench/benchmarks/indexing_engines.py
6,56,0,0,pandas/asv_bench/benchmarks/timedelta.py
7,60,0,0,pandas/asv_bench/benchmarks/hash_functions.py
8,121,0,0,pandas/asv_bench/benchmarks/reindex.py
9,40,0,0,pandas/asv_bench/benchmarks/pandas_vb_common.py
10,80,0,0,pandas/asv_bench/benchmarks/dtypes.py
11,239,0,0,pandas/asv_bench/benchmarks/inference.py
12,258,0,0,pandas/asv_bench/benchmarks/strings.py
13,81,0,0,pandas/asv_bench/benchmarks/plotting.py
14,217,0,0,pandas/asv_bench/benchmarks/rolling.py
15,80,1,1,pandas/asv_bench/benchmarks/ctors.py
16,304,0,0,pandas/asv_bench/benchmarks/categoricals.py
17,15,0,0,pandas/asv_bench/benchmarks/package.py
18,117,1,1,pandas/asv_bench/benchmarks/stat_ops.py
19,67,0,0,pandas/asv_bench/benchmarks/libs.py
20,1,0,0,pandas/asv_bench/benchmarks/__init__.py
21,241,0,0,pandas/asv_bench/benchmarks/reshape.py
22,199,0,0,pandas/asv_bench/benchmarks/index_object.py
23,61,0,0,pandas/asv_bench/benchmarks/index_cached_properties.py
24,121,0,0,pandas/asv_bench/benchmarks/sparse.py
25,87,0,0,pandas/asv_bench/benchmarks/period.py
26,40,0,0,pandas/asv_bench/benchmarks/array.py
27,45,0,0,pandas/asv_bench/benchmarks/attrs_caching.py
28,577,0,0,pandas/asv_bench/benchmarks/groupby.py
29,241,0,0,pandas/asv_bench/benchmarks/gil.py
30,125,0,0,pandas/asv_bench/benchmarks/frame_ctor.py
31,242,0,0,pandas/asv_bench/benchmarks/timeseries.py
32,31,0,0,pandas/asv_bench/benchmarks/boolean.py
33,56,0,0,pandas/asv_bench/benchmarks/eval.py
34,335,1,1,pandas/asv_bench/benchmarks/indexing.py
35,59,0,0,pandas/asv_bench/benchmarks/replace.py
36,264,0,0,pandas/asv_bench/benchmarks/join_merge.py
37,101,1,1,pandas/asv_bench/benchmarks/algorithms.py
38,600,0,0,pandas/asv_bench/benchmarks/frame_methods.py
39,152,0,0,pandas/asv_bench/benchmarks/multiindex_object.py
40,225,2,2,pandas/asv_bench/benchmarks/algos/isin.py
41,12,0,0,pandas/asv_bench/benchmarks/algos/__init__.py
42,26,0,0,pandas/asv_bench/benchmarks/io/pickle.py
43,15,0,0,pandas/asv_bench/benchmarks/io/sas.py
44,308,0,0,pandas/asv_bench/benchmarks/io/csv.py
45,168,0,0,pandas/asv_bench/benchmarks/io/json.py
46,37,0,0,pandas/asv_bench/benchmarks/io/stata.py
47,30,0,0,pandas/asv_bench/benchmarks/io/parsers.py
48,64,0,0,pandas/asv_bench/benchmarks/io/excel.py
49,81,0,0,pandas/asv_bench/benchmarks/io/sql.py
50,49,0,0,pandas/asv_bench/benchmarks/io/style.py
51,0,0,0,pandas/asv_bench/benchmarks/io/__init__.py
52,98,0,0,pandas/asv_bench/benchmarks/io/hdf.py
53,59,0,0,pandas/asv_bench/benchmarks/tslibs/timedelta.py
54,39,1,1,pandas/asv_bench/benchmarks/tslibs/resolution.py
55,52,1,1,pandas/asv_bench/benchmarks/tslibs/offsets.py
56,37,0,0,pandas/asv_bench/benchmarks/tslibs/fields.py
57,7,0,0,pandas/asv_bench/benchmarks/tslibs/__init__.py
58,76,1,1,pandas/asv_bench/benchmarks/tslibs/period.py
59,22,1,1,pandas/asv_bench/benchmarks/tslibs/normalize.py
60,151,0,0,pandas/asv_bench/benchmarks/tslibs/timestamp.py
61,43,2,2,pandas/asv_bench/benchmarks/tslibs/tslib.py
62,29,1,1,pandas/asv_bench/benchmarks/tslibs/tz_convert.py
63,254,4,4,pandas/doc/make.py
64,300,9,9,pandas/doc/source/conf.py
65,100,0,0,pandas/doc/sphinxext/announce.py
66,46,0,0,pandas/doc/sphinxext/contributors.py
67,71,1,1,pandas/scripts/no_bool_in_generic.py
68,103,1,1,pandas/scripts/generate_pip_deps_from_conda.py
69,288,3,3,pandas/scripts/validate_docstrings.py
70,0,0,0,pandas/scripts/__init__.py
71,102,1,1,pandas/scripts/validate_rst_title_capitalization.py
72,118,0,0,pandas/scripts/sync_flake8_versions.py
73,50,3,3,pandas/scripts/use_pd_array_in_core.py
74,2,0,0,pandas/scripts/tests/conftest.py
75,43,0,0,pandas/scripts/tests/test_sync_flake8_versions.py
76,17,0,0,pandas/scripts/tests/test_no_bool_in_generic.py
77,0,0,0,pandas/scripts/tests/__init__.py
78,19,0,0,pandas/scripts/tests/test_use_pd_array_in_core.py
79,185,0,0,pandas/scripts/tests/test_validate_docstrings.py
80,230,2,2,pandas/web/pandas_web.py
81,26,0,0,pandas/ci/print_skipped.py
82,1110,6,6,pandas/pandas/conftest.py
83,57,0,0,pandas/pandas/__init__.py
84,79,0,0,pandas/pandas/_typing.py
85,376,4,4,pandas/pandas/_version.py
86,5,0,0,pandas/pandas/testing.py
87,2,0,0,pandas/pandas/api/__init__.py
88,6,0,0,pandas/pandas/api/indexers/__init__.py
89,9,0,0,pandas/pandas/api/extensions/__init__.py
90,8,0,0,pandas/pandas/api/types/__init__.py
91,152,2,2,pandas/pandas/util/_doctools.py
92,334,11,9,pandas/pandas/util/_validators.py
93,39,1,1,pandas/pandas/util/_exceptions.py
94,74,2,2,pandas/pandas/util/_depr_module.py
95,26,0,0,pandas/pandas/util/_tester.py
96,9,0,0,pandas/pandas/util/__init__.py
97,211,2,2,pandas/pandas/util/_test_decorators.py
98,3,0,0,pandas/pandas/util/testing.py
99,90,0,0,pandas/pandas/util/_print_versions.py
100,370,13,12,pandas/pandas/util/_decorators.py
101,354,7,7,pandas/pandas/util/version/__init__.py
102,5,0,0,pandas/pandas/tseries/api.py
103,2,0,0,pandas/pandas/tseries/offsets.py
104,434,12,12,pandas/pandas/tseries/frequencies.py
105,0,0,0,pandas/pandas/tseries/__init__.py
106,432,4,4,pandas/pandas/tseries/holiday.py
107,80,0,0,pandas/pandas/compat/_optional.py
108,143,6,6,pandas/pandas/compat/pickle_compat.py
109,107,0,0,pandas/pandas/compat/__init__.py
110,32,0,0,pandas/pandas/compat/chainmap.py
111,15,0,0,pandas/pandas/compat/pyarrow.py
112,45,1,1,pandas/pandas/compat/numpy/__init__.py
113,266,6,5,pandas/pandas/compat/numpy/function.py
114,163,1,1,pandas/pandas/io/pickle.py
115,97,7,7,pandas/pandas/io/clipboards.py
116,83,0,0,pandas/pandas/io/feather_format.py
117,47,0,0,pandas/pandas/io/orc.py
118,71,0,0,pandas/pandas/io/date_converters.py
119,2410,42,37,pandas/pandas/io/stata.py
120,1482,21,21,pandas/pandas/io/sql.py
121,35,0,0,pandas/pandas/io/spss.py
122,19,0,0,pandas/pandas/io/api.py
123,0,0,0,pandas/pandas/io/__init__.py
124,917,12,11,pandas/pandas/io/html.py
125,3512,89,85,pandas/pandas/io/pytables.py
126,278,10,9,pandas/pandas/io/parquet.py
127,158,0,0,pandas/pandas/io/gbq.py
128,598,14,14,pandas/pandas/io/xml.py
129,572,21,20,pandas/pandas/io/common.py
130,575,2,2,pandas/pandas/io/formats/info.py
131,1,0,0,pandas/pandas/io/formats/_color_data.py
132,162,7,7,pandas/pandas/io/formats/string.py
133,869,21,19,pandas/pandas/io/formats/style_render.py
