,file_loc,num_boolops,num_lines_with_boolops,file
0,33,0,0,httpie/setup.py
1,115,3,3,httpie/httpie/sessions.py
2,2,0,0,httpie/httpie/compat.py
3,15,0,0,httpie/httpie/__main__.py
4,175,18,15,httpie/httpie/client.py
5,97,3,3,httpie/httpie/models.py
6,324,8,8,httpie/httpie/downloads.py
7,24,0,0,httpie/httpie/ssl.py
8,30,1,1,httpie/httpie/status.py
9,88,2,2,httpie/httpie/uploads.py
10,7,0,0,httpie/httpie/__init__.py
11,103,3,3,httpie/httpie/context.py
12,169,12,9,httpie/httpie/core.py
13,104,0,0,httpie/httpie/config.py
14,89,3,3,httpie/httpie/utils.py
15,157,3,3,httpie/httpie/output/streams.py
16,75,7,7,httpie/httpie/output/writer.py
17,47,1,1,httpie/httpie/output/processing.py
18,0,0,0,httpie/httpie/output/__init__.py
19,19,1,1,httpie/httpie/output/formatters/json.py
20,0,0,0,httpie/httpie/output/formatters/__init__.py
21,147,3,2,httpie/httpie/output/formatters/colors.py
22,17,0,0,httpie/httpie/output/formatters/headers.py
23,185,2,2,httpie/httpie/cli/argtypes.py
24,90,0,0,httpie/httpie/cli/definition.py
25,50,0,0,httpie/httpie/cli/dicts.py
26,328,20,20,httpie/httpie/cli/argparser.py
27,81,2,2,httpie/httpie/cli/requestitems.py
28,0,0,0,httpie/httpie/cli/__init__.py
29,43,0,0,httpie/httpie/cli/constants.py
30,2,0,0,httpie/httpie/cli/exceptions.py
31,7,0,0,httpie/httpie/plugins/registry.py
32,111,0,0,httpie/httpie/plugins/base.py
33,40,0,0,httpie/httpie/plugins/builtin.py
34,7,0,0,httpie/httpie/plugins/__init__.py
35,50,0,0,httpie/httpie/plugins/manager.py
36,26,0,0,httpie/tests/test_stream.py
37,146,0,0,httpie/tests/test_httpie.py
38,94,0,0,httpie/tests/test_auth_plugins.py
39,38,0,0,httpie/tests/conftest.py
40,32,0,0,httpie/tests/test_errors.py
41,19,0,0,httpie/tests/test_windows.py
42,46,0,0,httpie/tests/test_offline.py
43,248,0,0,httpie/tests/test_output.py
44,234,0,0,httpie/tests/test_cli.py
45,89,0,0,httpie/tests/test_tokens.py
46,41,0,0,httpie/tests/test_binary.py
47,34,0,0,httpie/tests/test_regressions.py
48,111,0,0,httpie/tests/test_downloads.py
49,0,0,0,httpie/tests/__init__.py
50,80,0,0,httpie/tests/test_compress.py
51,247,0,0,httpie/tests/test_sessions.py
52,94,0,0,httpie/tests/test_auth.py
53,96,1,1,httpie/tests/test_ssl.py
54,51,0,0,httpie/tests/test_exit_status.py
55,111,0,0,httpie/tests/test_defaults.py
56,76,0,0,httpie/tests/test_unicode.py
57,25,0,0,httpie/tests/test_redirects.py
58,36,0,0,httpie/tests/test_docs.py
59,80,0,0,httpie/tests/test_config.py
60,147,0,0,httpie/tests/test_uploads.py
61,21,0,0,httpie/tests/fixtures/__init__.py
62,250,3,3,httpie/tests/utils/__init__.py
63,71,0,0,httpie/tests/utils/matching/parsing.py
64,63,0,0,httpie/tests/utils/matching/test_matching.py
65,21,0,0,httpie/tests/utils/matching/__init__.py
66,46,0,0,httpie/extras/brew-deps.py
