,file_loc,num_boolops,num_lines_with_boolops,file
0,182.0,5.0,5.0,pyyaml/setup.py
1,103.0,3.0,3.0,pyyaml/lib/yaml/composer.py
2,66.0,4.0,4.0,pyyaml/lib/yaml/error.py
3,938.0,91.0,82.0,pyyaml/lib/yaml/emitter.py
4,62.0,0.0,0.0,pyyaml/lib/yaml/cyaml.py
5,57.0,0.0,0.0,pyyaml/lib/yaml/loader.py
6,104.0,0.0,0.0,pyyaml/lib/yaml/tokens.py
7,,,,pyyaml/lib/yaml/resolver.py
8,407.0,7.0,6.0,pyyaml/lib/yaml/parser.py
9,378.0,1.0,1.0,pyyaml/lib/yaml/__init__.py
10,37.0,0.0,0.0,pyyaml/lib/yaml/nodes.py
11,82.0,0.0,0.0,pyyaml/lib/yaml/events.py
12,,,,pyyaml/lib/yaml/reader.py
13,363.0,12.0,11.0,pyyaml/lib/yaml/representer.py
14,97.0,0.0,0.0,pyyaml/lib/yaml/serializer.py
15,,,,pyyaml/lib/yaml/scanner.py
16,,,,pyyaml/lib/yaml/constructor.py
17,29.0,0.0,0.0,pyyaml/lib/yaml/dumper.py
18,12.0,0.0,0.0,pyyaml/lib/_yaml/__init__.py
19,16.0,0.0,0.0,pyyaml/packaging/build/smoketest.py
20,,,,pyyaml/tests/lib/test_input_output.py
21,,,,pyyaml/tests/lib/test_constructor.py
22,,,,pyyaml/tests/lib/test_yaml_ext.py
23,,,,pyyaml/tests/lib/test_errors.py
24,8.0,0.0,0.0,pyyaml/tests/lib/test_build.py
25,12.0,0.0,0.0,pyyaml/tests/lib/test_all.py
26,,,,pyyaml/tests/lib/test_canonical.py
27,,,,pyyaml/tests/lib/test_tokens.py
28,,,,pyyaml/tests/lib/test_representer.py
29,,,,pyyaml/tests/lib/test_emitter.py
30,8.0,0.0,0.0,pyyaml/tests/lib/test_build_ext.py
31,21.0,0.0,0.0,pyyaml/tests/lib/test_sort_keys.py
32,,,,pyyaml/tests/lib/test_structure.py
33,,,,pyyaml/tests/lib/test_resolver.py
34,,,,pyyaml/tests/lib/test_mark.py
35,,,,pyyaml/tests/lib/test_appliance.py
36,,,,pyyaml/tests/lib/test_recursive.py
37,318.0,6.0,6.0,pyyaml/tests/lib/canonical.py
38,53.0,0.0,0.0,pyyaml/tests/lib/test_multi_constructor.py
39,,,,pyyaml/tests/lib/test_reader.py
40,17.0,0.0,0.0,pyyaml/tests/lib/test_yaml.py
41,121.0,0.0,0.0,pyyaml/tests/lib3/test_input_output.py
42,319.0,7.0,7.0,pyyaml/tests/lib3/test_constructor.py
43,270.0,4.0,3.0,pyyaml/tests/lib3/test_yaml_ext.py
44,58.0,0.0,0.0,pyyaml/tests/lib3/test_errors.py
45,8.0,0.0,0.0,pyyaml/tests/lib3/test_build.py
46,12.0,0.0,0.0,pyyaml/tests/lib3/test_all.py
47,34.0,0.0,0.0,pyyaml/tests/lib3/test_canonical.py
48,33.0,0.0,0.0,pyyaml/tests/lib3/test_tokens.py
49,38.0,0.0,0.0,pyyaml/tests/lib3/test_representer.py
50,90.0,0.0,0.0,pyyaml/tests/lib3/test_emitter.py
51,8.0,0.0,0.0,pyyaml/tests/lib3/test_build_ext.py
52,24.0,0.0,0.0,pyyaml/tests/lib3/test_sort_keys.py
53,182.0,4.0,3.0,pyyaml/tests/lib3/test_structure.py
54,80.0,0.0,0.0,pyyaml/tests/lib3/test_resolver.py
55,28.0,0.0,0.0,pyyaml/tests/lib3/test_mark.py
56,144.0,6.0,6.0,pyyaml/tests/lib3/test_appliance.py
57,46.0,0.0,0.0,pyyaml/tests/lib3/test_recursive.py
58,320.0,6.0,6.0,pyyaml/tests/lib3/canonical.py
59,53.0,0.0,0.0,pyyaml/tests/lib3/test_multi_constructor.py
60,30.0,0.0,0.0,pyyaml/tests/lib3/test_reader.py
61,17.0,0.0,0.0,pyyaml/tests/lib3/test_yaml.py
62,103.0,3.0,3.0,pyyaml/lib3/yaml/composer.py
63,66.0,4.0,4.0,pyyaml/lib3/yaml/error.py
64,934.0,91.0,82.0,pyyaml/lib3/yaml/emitter.py
65,62.0,0.0,0.0,pyyaml/lib3/yaml/cyaml.py
66,57.0,0.0,0.0,pyyaml/lib3/yaml/loader.py
67,104.0,0.0,0.0,pyyaml/lib3/yaml/tokens.py
68,151.0,9.0,8.0,pyyaml/lib3/yaml/resolver.py
69,407.0,7.0,6.0,pyyaml/lib3/yaml/parser.py
70,375.0,1.0,1.0,pyyaml/lib3/yaml/__init__.py
71,37.0,0.0,0.0,pyyaml/lib3/yaml/nodes.py
72,82.0,0.0,0.0,pyyaml/lib3/yaml/events.py
73,142.0,4.0,3.0,pyyaml/lib3/yaml/reader.py
74,294.0,10.0,9.0,pyyaml/lib3/yaml/representer.py
75,97.0,0.0,0.0,pyyaml/lib3/yaml/serializer.py
76,859.0,43.0,37.0,pyyaml/lib3/yaml/scanner.py
77,554.0,6.0,6.0,pyyaml/lib3/yaml/constructor.py
78,29.0,0.0,0.0,pyyaml/lib3/yaml/dumper.py
79,12.0,0.0,0.0,pyyaml/lib3/_yaml/__init__.py
80,165.0,1.0,1.0,pyyaml/examples/pygments-lexer/yaml.py
81,101.0,0.0,0.0,pyyaml/examples/yaml-highlight/yaml_hl.py
