,file_loc,num_boolops,num_lines_with_boolops,file
0,12,0,0,s3transfer/setup.py
1,429,0,0,s3transfer/tests/__init__.py
2,29,0,0,s3transfer/tests/functional/test_utils.py
3,163,0,0,s3transfer/tests/functional/test_processpool.py
4,46,0,0,s3transfer/tests/functional/test_delete.py
5,316,0,0,s3transfer/tests/functional/test_upload.py
6,272,0,0,s3transfer/tests/functional/test_download.py
7,0,0,0,s3transfer/tests/functional/__init__.py
8,109,0,0,s3transfer/tests/functional/test_manager.py
9,191,0,0,s3transfer/tests/functional/test_crt.py
10,290,0,0,s3transfer/tests/functional/test_copy.py
11,219,0,0,s3transfer/tests/integration/test_s3transfer.py
12,82,0,0,s3transfer/tests/integration/test_processpool.py
13,14,0,0,s3transfer/tests/integration/test_delete.py
14,110,0,0,s3transfer/tests/integration/test_upload.py
15,156,0,0,s3transfer/tests/integration/test_download.py
16,94,0,0,s3transfer/tests/integration/__init__.py
17,231,0,0,s3transfer/tests/integration/test_crt.py
18,41,0,0,s3transfer/tests/integration/test_copy.py
19,910,0,0,s3transfer/tests/unit/test_utils.py
20,504,0,0,s3transfer/tests/unit/test_s3transfer.py
21,524,0,0,s3transfer/tests/unit/test_processpool.py
22,87,0,0,s3transfer/tests/unit/test_compat.py
23,383,0,0,s3transfer/tests/unit/test_bandwidth.py
24,30,0,0,s3transfer/tests/unit/test_delete.py
25,428,0,0,s3transfer/tests/unit/test_upload.py
26,67,0,0,s3transfer/tests/unit/test_subscribers.py
27,637,0,0,s3transfer/tests/unit/test_download.py
28,0,0,0,s3transfer/tests/unit/__init__.py
29,503,0,0,s3transfer/tests/unit/test_futures.py
30,93,0,0,s3transfer/tests/unit/test_manager.py
31,81,0,0,s3transfer/tests/unit/test_copies.py
32,116,0,0,s3transfer/tests/unit/test_crt.py
33,386,1,1,s3transfer/tests/unit/test_tasks.py
34,64,1,1,s3transfer/s3transfer/compat.py
35,145,0,0,s3transfer/s3transfer/copies.py
36,72,0,0,s3transfer/s3transfer/subscribers.py
37,360,1,1,s3transfer/s3transfer/bandwidth.py
38,490,1,1,s3transfer/s3transfer/crt.py
39,522,1,1,s3transfer/s3transfer/futures.py
40,492,2,2,s3transfer/s3transfer/download.py
41,505,1,1,s3transfer/s3transfer/upload.py
42,565,4,4,s3transfer/s3transfer/__init__.py
43,7,0,0,s3transfer/s3transfer/constants.py
44,762,0,0,s3transfer/s3transfer/processpool.py
45,488,1,1,s3transfer/s3transfer/manager.py
46,20,0,0,s3transfer/s3transfer/exceptions.py
47,235,0,0,s3transfer/s3transfer/tasks.py
48,651,6,6,s3transfer/s3transfer/utils.py
49,46,0,0,s3transfer/s3transfer/delete.py
