,file_loc,num_boolops,num_lines_with_boolops,file
0,17,0,0,pip/setup.py
1,198,2,2,pip/noxfile.py
2,363,6,6,pip/tests/conftest.py
3,0,0,0,pip/tests/__init__.py
4,132,0,0,pip/tests/lib/test_wheel.py
5,19,0,0,pip/tests/lib/compat.py
6,46,0,0,pip/tests/lib/configuration_helpers.py
7,163,0,0,pip/tests/lib/server.py
8,46,0,0,pip/tests/lib/git_submodule_helpers.py
9,34,0,0,pip/tests/lib/filesystem.py
10,51,0,0,pip/tests/lib/requests_mocks.py
11,248,1,1,pip/tests/lib/wheel.py
12,175,1,1,pip/tests/lib/path.py
13,724,19,18,pip/tests/lib/__init__.py
14,140,0,0,pip/tests/lib/test_lib.py
15,114,3,3,pip/tests/lib/venv.py
16,19,0,0,pip/tests/lib/certs.py
17,11,0,0,pip/tests/lib/direct_url.py
18,44,0,0,pip/tests/lib/local_repos.py
19,20,0,0,pip/tests/lib/options_helpers.py
20,11,0,0,pip/tests/lib/index.py
21,63,0,0,pip/tests/functional/test_build_env.py
22,356,2,1,pip/tests/functional/test_uninstall.py
23,227,0,0,pip/tests/functional/test_wheel.py
24,671,0,0,pip/tests/functional/test_new_resolver.py
25,22,0,0,pip/tests/functional/test_install_cleanup.py
26,136,0,0,pip/tests/functional/test_check.py
27,273,1,1,pip/tests/functional/test_cache.py
28,101,0,0,pip/tests/functional/test_configuration.py
29,32,0,0,pip/tests/functional/test_warning.py
30,47,0,0,pip/tests/functional/test_uninstall_user.py
31,1150,2,2,pip/tests/functional/test_install.py
32,26,0,0,pip/tests/functional/test_no_color.py
33,24,0,0,pip/tests/functional/test_hash.py
34,154,0,0,pip/tests/functional/test_completion.py
35,181,0,0,pip/tests/functional/test_vcs_git.py
36,15,0,0,pip/tests/functional/test_cli.py
37,398,0,0,pip/tests/functional/test_list.py
38,287,1,1,pip/tests/functional/test_install_upgrade.py
39,37,0,0,pip/tests/functional/test_install_check.py
40,383,0,0,pip/tests/functional/test_install_vcs_git.py
41,234,0,0,pip/tests/functional/test_show.py
42,42,0,0,pip/tests/functional/test_install_requested.py
43,98,0,0,pip/tests/functional/test_new_resolver_user.py
44,43,0,0,pip/tests/functional/test_install_force_reinstall.py
45,180,0,0,pip/tests/functional/test_install_config.py
46,142,0,0,pip/tests/functional/test_install_user.py
47,42,0,0,pip/tests/functional/test_install_compat.py
48,451,0,0,pip/tests/functional/test_freeze.py
49,398,0,0,pip/tests/functional/test_install_wheel.py
50,426,0,0,pip/tests/functional/test_download.py
51,0,0,0,pip/tests/functional/__init__.py
52,42,0,0,pip/tests/functional/test_new_resolver_target.py
53,22,0,0,pip/tests/functional/test_vcs_bazaar.py
54,49,0,0,pip/tests/functional/test_debug.py
55,359,0,0,pip/tests/functional/test_install_reqs.py
56,38,0,0,pip/tests/functional/test_install_index.py
57,31,0,0,pip/tests/functional/test_new_resolver_errors.py
58,47,0,0,pip/tests/functional/test_broken_stdout.py
59,90,0,0,pip/tests/functional/test_help.py
60,49,0,0,pip/tests/functional/test_fast_deps.py
