,file_loc,num_boolops,num_lines_with_boolops,file
0,36,0,0,pyasn1/setup.py
1,4,0,0,pyasn1/tests/__main__.py
2,10,0,0,pyasn1/tests/base.py
3,0,0,0,pyasn1/tests/__init__.py
4,25,0,0,pyasn1/tests/test_debug.py
5,4,0,0,pyasn1/tests/compat/__main__.py
6,99,0,0,pyasn1/tests/compat/test_octets.py
7,35,0,0,pyasn1/tests/compat/test_integer.py
8,0,0,0,pyasn1/tests/compat/__init__.py
9,4,0,0,pyasn1/tests/codec/__main__.py
10,0,0,0,pyasn1/tests/codec/__init__.py
11,58,0,0,pyasn1/tests/codec/test_streaming.py
12,4,0,0,pyasn1/tests/codec/native/__main__.py
13,94,0,0,pyasn1/tests/codec/native/test_decoder.py
14,0,0,0,pyasn1/tests/codec/native/__init__.py
15,116,0,0,pyasn1/tests/codec/native/test_encoder.py
16,4,0,0,pyasn1/tests/codec/der/__main__.py
17,215,0,0,pyasn1/tests/codec/der/test_decoder.py
18,0,0,0,pyasn1/tests/codec/der/__init__.py
19,397,0,0,pyasn1/tests/codec/der/test_encoder.py
20,4,0,0,pyasn1/tests/codec/ber/__main__.py
21,1300,8,5,pyasn1/tests/codec/ber/test_decoder.py
22,0,0,0,pyasn1/tests/codec/ber/__init__.py
23,1035,12,6,pyasn1/tests/codec/ber/test_encoder.py
24,4,0,0,pyasn1/tests/codec/cer/__main__.py
25,209,0,0,pyasn1/tests/codec/cer/test_decoder.py
26,0,0,0,pyasn1/tests/codec/cer/__init__.py
27,672,0,0,pyasn1/tests/codec/cer/test_encoder.py
28,84,1,1,pyasn1/tests/type/test_tag.py
29,4,0,0,pyasn1/tests/type/__main__.py
30,340,0,0,pyasn1/tests/type/test_constraint.py
31,96,1,1,pyasn1/tests/type/test_namedtype.py
32,141,0,0,pyasn1/tests/type/test_char.py
33,42,2,2,pyasn1/tests/type/test_namedval.py
34,61,0,0,pyasn1/tests/type/test_opentype.py
35,120,0,0,pyasn1/tests/type/test_useful.py
36,0,0,0,pyasn1/tests/type/__init__.py
37,1766,3,3,pyasn1/tests/type/test_univ.py
38,38,0,0,pyasn1/docs/source/conf.py
39,101,0,0,pyasn1/pyasn1/error.py
40,103,7,4,pyasn1/pyasn1/debug.py
41,4,0,0,pyasn1/pyasn1/__init__.py
42,23,0,0,pyasn1/pyasn1/compat/octets.py
43,0,0,0,pyasn1/pyasn1/compat/__init__.py
44,72,8,7,pyasn1/pyasn1/compat/integer.py
45,0,0,0,pyasn1/pyasn1/codec/__init__.py
46,197,2,2,pyasn1/pyasn1/codec/streaming.py
47,90,1,1,pyasn1/pyasn1/codec/native/decoder.py
48,0,0,0,pyasn1/pyasn1/codec/native/__init__.py
49,132,1,1,pyasn1/pyasn1/codec/native/encoder.py
50,33,1,1,pyasn1/pyasn1/codec/der/decoder.py
51,0,0,0,pyasn1/pyasn1/codec/der/__init__.py
52,42,3,2,pyasn1/pyasn1/codec/der/encoder.py
53,1244,60,37,pyasn1/pyasn1/codec/ber/decoder.py
54,14,0,0,pyasn1/pyasn1/codec/ber/eoo.py
55,0,0,0,pyasn1/pyasn1/codec/ber/__init__.py
56,529,33,23,pyasn1/pyasn1/codec/ber/encoder.py
57,50,1,1,pyasn1/pyasn1/codec/cer/decoder.py
58,0,0,0,pyasn1/pyasn1/codec/cer/__init__.py
59,170,9,9,pyasn1/pyasn1/codec/cer/encoder.py
60,135,8,6,pyasn1/pyasn1/type/useful.py
61,4,0,0,pyasn1/pyasn1/type/error.py
62,557,21,15,pyasn1/pyasn1/type/base.py
63,94,0,0,pyasn1/pyasn1/type/opentype.py
64,2732,70,56,pyasn1/pyasn1/type/univ.py
65,82,4,4,pyasn1/pyasn1/type/tagmap.py
66,152,3,2,pyasn1/pyasn1/type/namedval.py
67,0,0,0,pyasn1/pyasn1/type/__init__.py
68,519,8,7,pyasn1/pyasn1/type/namedtype.py
69,195,0,0,pyasn1/pyasn1/type/char.py
70,300,0,0,pyasn1/pyasn1/type/tag.py
71,696,10,7,pyasn1/pyasn1/type/constraint.py
