,file_loc,num_boolops,num_lines_with_boolops,file
0,42,0,0,dateutil/updatezinfo.py
1,32,0,0,dateutil/setup.py
2,60,1,1,dateutil/release.py
3,21,0,0,dateutil/ci_tools/make_zonefile_metadata.py
4,37,1,1,dateutil/dateutil/_common.py
5,1,0,0,dateutil/dateutil/tzwin.py
6,5,0,0,dateutil/dateutil/__init__.py
7,365,21,18,dateutil/dateutil/relativedelta.py
8,1396,54,46,dateutil/dateutil/rrule.py
9,66,0,0,dateutil/dateutil/easter.py
10,65,0,0,dateutil/dateutil/utils.py
11,338,9,9,dateutil/dateutil/parser/isoparser.py
12,1216,78,69,dateutil/dateutil/parser/_parser.py
13,38,0,0,dateutil/dateutil/parser/__init__.py
14,349,3,3,dateutil/dateutil/tz/_common.py
15,62,0,0,dateutil/dateutil/tz/_factories.py
16,271,3,3,dateutil/dateutil/tz/win.py
17,6,0,0,dateutil/dateutil/tz/__init__.py
18,1450,38,37,dateutil/dateutil/tz/tz.py
19,62,0,0,dateutil/dateutil/zoneinfo/rebuild.py
20,130,2,2,dateutil/dateutil/zoneinfo/__init__.py
21,42,0,0,dateutil/dateutil/test/test_utils.py
22,68,0,0,dateutil/dateutil/test/test_internals.py
23,25,2,1,dateutil/dateutil/test/conftest.py
24,23,0,0,dateutil/dateutil/test/test_easter.py
25,196,4,4,dateutil/dateutil/test/_common.py
26,1955,0,0,dateutil/dateutil/test/test_rrule.py
27,0,0,0,dateutil/dateutil/test/__init__.py
28,142,0,0,dateutil/dateutil/test/test_imports.py
29,28,0,0,dateutil/dateutil/test/test_import_star.py
30,1739,2,2,dateutil/dateutil/test/test_tz.py
31,424,0,0,dateutil/dateutil/test/test_relativedelta.py
32,587,0,0,dateutil/dateutil/test/test_parser.py
33,280,4,4,dateutil/dateutil/test/test_isoparser.py
34,24,0,0,dateutil/dateutil/test/property/test_tz_prop.py
35,17,0,0,dateutil/dateutil/test/property/test_isoparse_prop.py
36,17,0,0,dateutil/dateutil/test/property/test_parser_prop.py
37,33,0,0,dateutil/docs/conf.py
38,12,0,0,dateutil/docs/exercises/solutions/mlk_day_rrule_solution.py
