,file_loc,num_boolops,num_lines_with_boolops,file
0,2,0,0,wheel/setup.py
1,33,0,0,wheel/tests/conftest.py
2,115,0,0,wheel/tests/test_macosx_libfile.py
3,10,0,0,wheel/tests/test_pkginfo.py
4,10,0,0,wheel/tests/test_metadata.py
5,145,0,0,wheel/tests/test_tagopt.py
6,109,0,0,wheel/tests/test_bdist_wheel.py
7,114,0,0,wheel/tests/test_wheelfile.py
8,2,0,0,wheel/tests/testdata/abi3extension.dist/setup.py
9,2,0,0,wheel/tests/testdata/unicode.dist/setup.py
10,0,0,0,wheel/tests/testdata/unicode.dist/unicodedist/åäö_日本語.py
11,0,0,0,wheel/tests/testdata/unicode.dist/unicodedist/__init__.py
12,2,0,0,wheel/tests/testdata/complex-dist/setup.py
13,2,0,0,wheel/tests/testdata/complex-dist/complexdist/__init__.py
14,0,0,0,wheel/tests/testdata/headers.dist/headersdist.py
15,2,0,0,wheel/tests/testdata/headers.dist/setup.py
16,2,0,0,wheel/tests/testdata/simple.dist/setup.py
17,0,0,0,wheel/tests/testdata/simple.dist/simpledist/__init__.py
18,2,0,0,wheel/tests/testdata/extension.dist/setup.py
19,35,3,3,wheel/tests/cli/test_pack.py
20,9,0,0,wheel/tests/cli/test_unpack.py
21,20,0,0,wheel/tests/cli/test_convert.py
22,14,0,0,wheel/src/wheel/__main__.py
23,38,0,0,wheel/src/wheel/pkginfo.py
24,126,8,8,wheel/src/wheel/wheelfile.py
25,240,2,2,wheel/src/wheel/macosx_libfile.py
26,1,0,0,wheel/src/wheel/__init__.py
27,318,19,19,wheel/src/wheel/bdist_wheel.py
28,101,2,2,wheel/src/wheel/metadata.py
29,38,0,0,wheel/src/wheel/util.py
30,0,0,0,wheel/src/wheel/vendored/__init__.py
31,586,17,15,wheel/src/wheel/vendored/packaging/tags.py
32,0,0,0,wheel/src/wheel/vendored/packaging/__init__.py
33,38,0,0,wheel/src/wheel/vendored/packaging/_typing.py
34,202,6,6,wheel/src/wheel/cli/convert.py
35,58,1,1,wheel/src/wheel/cli/pack.py
36,68,0,0,wheel/src/wheel/cli/__init__.py
37,21,0,0,wheel/src/wheel/cli/unpack.py
38,24,0,0,wheel/docs/conf.py
